filename,0.001bar,0.002bar,0.005bar,0.01bar,0.02bar,0.05bar,0.1bar,0.2bar,0.5bar,1bar,LCD,Density_g_cm3,SA_m2_g,AV_cm3_g,Henry
BADHOG_clean,7.15605E-05,7.15605E-05,0.000268352,0.000633311,0.001012582,0.0027193,0.005220341,0.010501508,0.026148219,0.053158742,4.02045,1.240121868,141.381,0.417217,5.35177E-07
BADHUM_clean,6.08265E-05,0.000100185,0.000293398,0.000547438,0.001059096,0.0027193,0.005381352,0.010666098,0.025468394,0.053215991,4.02685,1.247038402,137.363,0.412818,5.40253E-07
BADYAJ_clean,0.000209197,0.000471908,0.001153013,0.002573603,0.005351538,0.012692874,0.025288447,0.049759569,0.126233039,0.246564792,8.60576,0.984728755,2021.04,0.662924,2.55512E-06
BAEDTA01_clean,0.000686591,0.001349124,0.003283054,0.006732667,0.013084101,0.03176827,0.062479819,0.111555375,0.227287669,0.342483275,5.34617,2.142481489,222.1807,0.182125,6.49210E-06
BAFKUR_clean,0.000267793,0.000566485,0.001617056,0.002739725,0.006349776,0.015686471,0.029323299,0.057956516,0.137460043,0.251740569,4.20949,1.348413,134.075,0.307621,2.96667E-06
BAKFAV_clean,0.000209889,0.000367306,0.001101917,0.002119072,0.003935419,0.010349142,0.020706356,0.042772955,0.101400602,0.195051456,5.07804,1.798315325,490.386,0.302154,2.08619E-06
BAKJOO_clean,0.000416483,0.000795944,0.00206853,0.003840894,0.007950188,0.019329415,0.040088753,0.078636521,0.192868411,0.379836653,7.70901,1.00489601,1734.69,0.608223,3.97223E-06
BARZIE_clean,0.00019224,0.000363777,0.000970072,0.001886909,0.003832969,0.009854516,0.018798111,0.038152239,0.08856643,0.165814363,7.74818,1.443363308,335.528,0.264798,1.92339E-06
BASJUB_clean,0.000591888,0.001047186,0.002850168,0.005290568,0.010972692,0.027181315,0.054025709,0.107341153,0.261150061,0.493853077,5.47244,1.030206524,1512.66,0.54377,5.43646E-06
BASTAS_clean,7.73439E-05,0.000222751,0.000529033,0.00111994,0.002088286,0.005339825,0.010299118,0.022055395,0.054351127,0.092311529,4.07475,2.320297487,54.3067,0.138689,1.03682E-06
BASTEW_clean,0.000115652,0.000190669,0.000528247,0.001059619,0.001972329,0.005251208,0.010252358,0.019154406,0.046088726,0.090183243,4.09539,2.278860176,58.4764,0.146389,1.05424E-06
BASTUM_clean,0.00011012,0.000208004,0.000541422,0.001144021,0.002447104,0.00586999,0.011669625,0.024908455,0.056583152,0.100239479,4.06234,2.359526596,59.8916,0.138926,1.16899E-06
BAXGAK_clean,0.000146938,0.000243207,0.000820823,0.001520043,0.003379562,0.007838355,0.016198591,0.031267282,0.080146795,0.152662975,4.01414,1.306444784,417.302,0.360674,1.58129E-06
BAXLOD_clean,3.74162E-05,4.81066E-05,0.0001657,0.000272604,0.000593314,0.001769252,0.003479708,0.006248508,0.01573619,0.030750782,3.47531,1.958131713,29.3751,0.172303,3.24158E-07
BAXREY_clean,7.40159E-05,0.000189785,0.000389058,0.000774321,0.001565722,0.003881093,0.007709045,0.015607875,0.03824347,0.075761962,6.69748,1.529444875,436.106,0.306124,7.77771E-07
BAXSIE_clean,0.000500137,0.000833562,0.002343499,0.004415495,0.008821463,0.021677365,0.042745039,0.085975926,0.21100064,0.379799246,5.31376,1.499331113,608.879,0.291463,4.39051E-06
BAZFUF01_clean,0.000353291,0.000683029,0.001554479,0.00339159,0.006594759,0.015756764,0.032031687,0.065170351,0.158439086,0.313839873,20.14565,0.342062453,5353.8,2.52293,3.17023E-06
BAZFUF_clean,0.000306185,0.000612371,0.001719348,0.003085405,0.006971602,0.015521237,0.03179616,0.063286134,0.161383175,0.317325674,20.24597,0.340053016,5368.02,2.54313,3.19651E-06
BAZGAM_clean,0.000411719,0.000955188,0.002717345,0.005418221,0.010078879,0.026564104,0.051711894,0.104971851,0.258608876,0.514879189,42.79818,0.126525827,6405.57,7.42299,5.17838E-06
BEFMUW_clean,0.000469446,0.000819315,0.002108077,0.004344586,0.008910609,0.021846935,0.042515828,0.083455027,0.201130866,0.387199614,4.18999,1.856632118,336.742,0.262949,4.20953E-06
BEFNAD_clean,0.00020024,0.000304365,0.000845014,0.001549859,0.003303964,0.007929513,0.016263511,0.032074479,0.07874647,0.15596711,4.17854,2.047309404,291.526,0.237482,1.63524E-06
BEFNIL_clean,0.002995236,0.006070193,0.014858497,0.031770761,0.059213804,0.153584618,0.288886527,0.556381223,1.17876773,1.879755456,4.39176,1.600644165,285.096,0.295005,3.06346E-05
BEJZAS_clean,0.000207852,0.000361948,0.000964001,0.001806158,0.003752079,0.009657929,0.019100839,0.038456116,0.093794794,0.184170789,4.75514,1.35563407,1295.84,0.463233,1.93694E-06
BELVEV_charged,0.000354736,0.000676216,0.001790309,0.003320109,0.007100267,0.017559442,0.034304099,0.069079331,0.171387467,0.337304236,6.99036,0.885863421,2152.69,0.717492,3.48362E-06
BEPRIZ_clean,0.000338521,0.000857222,0.001927385,0.00411685,0.00827738,0.020376768,0.041075677,0.08064439,0.201141414,0.389004076,10.21454,0.764371124,2730.76,0.880463,4.10621E-06
BEPROF_clean,0.000463563,0.001049833,0.002685936,0.005385506,0.010998248,0.026972976,0.054813996,0.107723749,0.26180375,0.521344224,8.00306,0.730039217,3264.96,0.941046,5.41486E-06
BEPVEZ_clean,0.000256074,0.000586015,0.001309917,0.002634607,0.005239667,0.013532522,0.026390388,0.052140591,0.129223768,0.243501683,5.76875,1.269543763,746.277,0.400459,2.70135E-06
BEPVID_clean,0.000334866,0.000625411,0.001551217,0.003200924,0.005914323,0.015251172,0.029251522,0.05838978,0.141214922,0.265006968,5.29029,1.305636075,635.159,0.392299,3.00277E-06
BEPVOJ01_clean,0.000260998,0.000571242,0.001442878,0.003136906,0.006199944,0.015517095,0.029852311,0.060763388,0.141648278,0.268941642,5.12362,1.328703617,597.937,0.38579,3.09056E-06
BETDAH_clean,0.000632697,0.001087448,0.003440289,0.006201746,0.012100325,0.032372983,0.063599203,0.123969017,0.302237913,0.566375619,6.20265,1.163058736,2011.54,0.531186,6.44509E-06
BETGUE_clean,0.000323041,0.000535568,0.001411178,0.002529069,0.005202656,0.013223418,0.026782629,0.053811789,0.13292702,0.262296341,15.53135,0.73521676,2400.282,0.999978,2.67789E-06
BEVQID_clean,5.7571E-06,5.7571E-06,1.15142E-05,4.60568E-05,9.21136E-05,0.00031664,0.000558439,0.001145663,0.002711593,0.005273502,3.1488,1.965838359,0,0.24936,5.63785E-08
BEVRAW_clean,0,0,0,0,0,7.0755E-06,2.83019E-05,4.24529E-05,7.78303E-05,0.000212264,2.99235,1.627930115,0,0.275319,1.90623E-09
BEXREC_clean,0.000133725,0.000322155,0.000850976,0.001580383,0.003264099,0.00784721,0.015901084,0.032081775,0.078551114,0.160743187,8.13134,0.665352434,3933.67,1.11039,1.61359E-06
BEXRUT_clean,0.000240823,0.000706931,0.001740137,0.003037472,0.006385682,0.015101905,0.030615539,0.061106783,0.149605189,0.292560568,6.49399,1.070747873,1328.47,0.546348,3.04401E-06
BEXSII_clean,0.000493432,0.0008953,0.002192468,0.004425631,0.008937739,0.021644894,0.044378392,0.088324394,0.214897428,0.412621374,6.27069,0.943025331,2280.86,0.708359,4.47261E-06
BIDPOV_clean,0.000554255,0.001071832,0.002673467,0.004996448,0.010408588,0.026359729,0.05174136,0.103384911,0.25392635,0.49802282,11.29156,0.619302727,3987.54,1.21621,5.18922E-06
BIFKEI_clean,0.00043963,0.001076335,0.002539241,0.005131541,0.009656696,0.024490413,0.048526037,0.097423485,0.237384944,0.456798125,5.92703,1.021272194,1982.84,0.596113,4.90234E-06
BIHMUC_clean,0.000135538,0.000234932,0.000722868,0.001472844,0.002891473,0.007526865,0.01400557,0.028901172,0.072155795,0.136536239,4.80366,1.365479054,461.643,0.317837,1.46639E-06
BIMDIL_clean,0.000676366,0.001288924,0.003432877,0.006572237,0.01326571,0.033467363,0.067055961,0.130621617,0.31561414,0.60241253,5.20728,1.396219963,1058.67,0.386042,6.71187E-06
BIQHEQ_clean,0.0004631,0.001033363,0.002483898,0.004830014,0.01000831,0.024632308,0.050003278,0.097009805,0.234217422,0.435076362,4.74191,1.133151741,979.12,0.478299,4.97374E-06
BIRSEC_clean,0.000380651,0.000735639,0.001629526,0.003087974,0.006466781,0.016098522,0.031807839,0.062922808,0.152482595,0.295782532,6.48832,1.337980077,932.038,0.383713,3.18368E-06
BIRSIG_clean,0.000321142,0.000629438,0.001794112,0.003695272,0.007039429,0.016493845,0.035766637,0.06876289,0.169083318,0.316286173,6.37536,1.37860105,880.813,0.362252,3.49239E-06
BIWHAQ_clean,0.000900685,0.001775423,0.004281031,0.008506465,0.017111153,0.042932629,0.082622053,0.158429668,0.354573184,0.595454405,4.99325,2.386720153,355.596,0.198599,8.64849E-06
BIWSIK_ion_b,0.000357055,0.000694274,0.001725767,0.003987117,0.006625359,0.0176544,0.034693871,0.069328233,0.176603508,0.354436874,18.63687,0.676978558,2868.16,1.06562,3.57529E-06
BIWYAH10_clean,0.000209939,0.000301217,0.000885396,0.001569981,0.003632863,0.008972623,0.018264718,0.036629843,0.089561928,0.176860162,7.2461,0.722299457,3981.85,1.0486,1.83635E-06
BIXXIR_clean,7.72347E-05,0.000171461,0.00043097,0.000953077,0.001669815,0.004190757,0.00877541,0.017552365,0.043917213,0.085491124,6.61997,3.355033788,372.13,0.140028,8.97449E-07
BIYVEM_clean,0.000130856,0.000340225,0.000837476,0.001690655,0.003239986,0.008060708,0.01589111,0.031939246,0.078895486,0.15733036,7.9618,1.421536077,1056.02,0.402241,1.60794E-06
BIYYEP_charged,0.000211792,0.000419079,0.001040937,0.00236126,0.004745051,0.011914448,0.022499561,0.046283394,0.103814315,0.191955995,8.05568,1.725923402,559.9713,0.284494,2.31734E-06
BOCTOE01_clean,5.37144E-05,8.44084E-05,0.00015347,0.000322287,0.00065992,0.001741882,0.003568172,0.006783364,0.017971309,0.035789149,4.25376,1.247009543,539.633,0.453084,3.59124E-07
BOCTOE04_clean,6.13879E-05,0.000138123,0.000214858,0.000383674,0.000943839,0.002417149,0.004266459,0.008632674,0.021501114,0.041720755,4.34246,1.222771942,604.483,0.461411,4.29883E-07
BONNIC_clean,0.000634437,0.001280551,0.00310991,0.00639497,0.012571975,0.032037128,0.062252682,0.123703561,0.289497938,0.501267598,4.09843,1.418594697,169.916,0.316089,6.41748E-06
BOPHEV_clean,0.000263087,0.000526174,0.001432811,0.002687533,0.005694817,0.013708846,0.028712889,0.055280608,0.136448957,0.264207956,4.28122,1.352183935,283.5247,0.366816,2.80399E-06
BOQYUD_clean,2.4395E-06,2.4395E-06,1.21976E-05,1.95162E-05,5.36694E-05,0.000156129,0.000365928,0.000631836,0.001556413,0.002878633,3.46694,2.930386767,1.50744,0.0783513,3.09523E-08
BOTLED_clean,0,0,3.6169E-06,0,1.08506E-05,1.80843E-05,0.000050636,6.87203E-05,0.000245946,0.000513594,3.31756,2.91906284,0,0.110789,4.41654E-09
BOWZUK_clean,0.000302934,0.000704116,0.00138367,0.002881964,0.006058674,0.015916299,0.031693413,0.063378638,0.153963994,0.304260035,8.36121,0.894066743,1563.97,0.686289,3.13157E-06
BOXFOK_clean,0.00071669,0.001391222,0.00302134,0.005859994,0.013160395,0.03313637,0.065289048,0.126362273,0.308696624,0.537917956,18.0621,0.790526422,1964.5,0.872836,6.71106E-06
BUBTUP_clean,0.000377934,0.000721511,0.001838136,0.003717501,0.007036452,0.017518979,0.036192376,0.071120389,0.174846212,0.328782342,7.20698,1.239528458,714.451,0.412418,3.61374E-06
BUBWOM_clean,0.000332697,0.000651162,0.001615451,0.003392802,0.006703764,0.016677569,0.034895865,0.062531099,0.148665922,0.264202655,4.29554,1.47396439,244.158,0.285346,3.34264E-06
BUCVIG_clean,0.000566931,0.000994402,0.002631528,0.005078121,0.010474571,0.024526565,0.050869126,0.095941615,0.232911412,0.410102956,5.34007,1.225130737,421.727,0.371716,5.11946E-06
BUFNEW_charged,0.001109786,0.002116677,0.005262294,0.010546637,0.018954548,0.048918756,0.096970263,0.178065449,0.356976099,0.625683829,17.39105,0.800829605,1657.089,0.820653,1.06544E-05
BUFNOG_charged,0.001036194,0.00183211,0.004843079,0.008424704,0.017795498,0.044421166,0.083736451,0.164394357,0.363103239,0.562848314,17.54491,0.778485853,1776.553,0.861934,9.29325E-06
BUGSAY_clean,0.00036588,0.000888565,0.001943736,0.0037372,0.007791277,0.020731004,0.03956074,0.080408593,0.187719142,0.363021242,4.67913,1.683263144,645.849,0.315696,4.12246E-06
BUJKEW01_clean,0.000056038,0.000149435,0.000317548,0.000803211,0.001581516,0.004103224,0.008660978,0.016132706,0.041194127,0.084474111,5.70821,1.012137187,1275.54,0.639636,8.47268E-07
BUKRUW03_clean,0.000199483,0.000316104,0.000776449,0.001602001,0.002952348,0.007960904,0.0159126,0.031306545,0.078912381,0.15658183,10.56885,0.827700083,3286.2,0.922976,1.57337E-06
BULBER_clean,0.000353282,0.000724054,0.001659727,0.003284475,0.006822543,0.014706681,0.031998269,0.06381465,0.155842902,0.298542659,7.8305,1.494670853,961.456,0.370918,3.25648E-06
BUPDUM_clean,0.000141025,0.000266665,0.000705125,0.001451275,0.002887165,0.007110221,0.013497368,0.027653708,0.070227853,0.136645469,9.76326,1.323379158,1247.39,0.482688,1.41576E-06
BUPFAU_clean,0.000131115,0.000301811,0.000677838,0.00144721,0.002768252,0.006991136,0.014021854,0.02772458,0.069087565,0.137034679,9.60107,1.391791469,1174.99,0.45494,1.39733E-06
BUQWER_clean,0.000807836,0.001696907,0.003768398,0.007703778,0.015624183,0.038270674,0.07741688,0.152676521,0.363521758,0.640113124,5.03897,1.263222889,690.465,0.39708,7.92204E-06
BURHUS_clean,0.000155185,0.000272622,0.000612351,0.001149207,0.002357133,0.006245144,0.011643063,0.023655214,0.0603166,0.115549846,4.43494,1.651591452,354.517,0.328289,1.20792E-06
BURQIQ_clean,0.00050665,0.000918303,0.002715327,0.00493192,0.010734645,0.025625402,0.049208372,0.098765066,0.248400949,0.465753759,8.30102,0.998628354,1910.93,0.629868,5.08861E-06
BUSQEM_clean,0.001129949,0.002111928,0.005757358,0.01162233,0.022309761,0.056672308,0.11075515,0.215551167,0.498354459,0.879342222,5.28773,0.951333406,1366.368,0.593903,1.14330E-05
BUSQUC_clean,0.000343618,0.000726668,0.002241967,0.003993856,0.008505956,0.019755223,0.039859698,0.076559236,0.175138194,0.312275608,4.51085,1.361536763,204.176,0.325368,4.06958E-06
BUWMIR_clean,0.000578478,0.000947066,0.002559637,0.005129513,0.008513354,0.022816607,0.049196229,0.097035851,0.247767773,0.42485884,5.20646,1.173769078,1785.173,0.569448,4.76704E-06
BUXNOZ_clean,0.00025543,0.000579629,0.001837129,0.00358584,0.006818008,0.016966426,0.033009376,0.066008928,0.167640474,0.327765421,11.48655,0.804673951,2698.33,0.90198,3.36312E-06
c5cc04223b_c5cc04223b2_clean,0.000322202,0.000698104,0.001575209,0.002613414,0.005137328,0.013532474,0.026080442,0.053968793,0.136541942,0.269450164,12.29704,0.522413132,4262.65,1.51983,2.74666E-06
c5cc09432a_c5cc09432a2_clean,0.000410578,0.000744516,0.001872238,0.003782796,0.007740772,0.019220544,0.038035984,0.074522719,0.183375268,0.355226968,7.04652,1.105910137,1132.28,0.479244,3.79003E-06
c5cc10203k_c5cc10203k2_clean,0.000415763,0.000787762,0.002008792,0.004512124,0.008941096,0.021921658,0.044342232,0.087831055,0.220582033,0.434476845,16.11055,0.496999606,4399.29,1.5658,4.42912E-06
c5ce01948f_c5ce01948f2_clean,0.000148533,0.000330485,0.000620124,0.001281094,0.002599322,0.006672831,0.012614139,0.024975772,0.061072928,0.113311875,5.17559,1.89553792,274.107,0.204058,1.29577E-06
c5ce02194d_c5ce02194d2_clean,0.000505504,0.001150687,0.002740364,0.006046094,0.011506867,0.029472211,0.056869196,0.112680824,0.271083152,0.511383773,6.92785,0.951959673,1649.04,0.61808,5.80876E-06
c5dt03091a_c5dt03091a2_clean,0.000162823,0.000407057,0.000947333,0.001946473,0.003915148,0.009687957,0.019819975,0.03834477,0.097641873,0.193818341,12.70758,0.84095759,2375.84,0.87091,1.96106E-06
c5sc03494a_c5sc03494a2_clean,0.0004849,0.000956479,0.002347237,0.005056816,0.009650047,0.024703268,0.048548635,0.098666535,0.238461665,0.461843466,6.21978,0.911358881,2776.54,0.769181,4.89598E-06
c6cc02494g_c6cc02494g4_clean,0.000256203,0.00032232,0.000942166,0.002000036,0.003702546,0.009644802,0.019314398,0.038141183,0.094704186,0.18573062,11.99779,1.029253047,1541.92,0.641025,1.88819E-06
c6cc02494g_c6cc02494g5_clean,0.000216177,0.000432353,0.000989423,0.00191233,0.004173869,0.010226811,0.019123304,0.03934412,0.098593105,0.190933722,11.54428,1.02253667,1572.4,0.649342,1.98263E-06
c6ce00407e_c6ce00407e2_clean,0.00035499,0.000648063,0.001502515,0.003083457,0.005650941,0.01462475,0.028675738,0.057842682,0.141793617,0.279954782,12.56279,0.699904485,3036.19,1.04786,2.90602E-06
c6ce00407e_c6ce00407e3_clean,0.000356481,0.000811122,0.00224221,0.004582582,0.008524533,0.021497321,0.04311347,0.085198829,0.201705942,0.382136717,12.83222,0.918215416,2407.34,0.784565,4.38674E-06
c6ce00407e_c6ce00407e7_clean,0.000424118,0.000811357,0.002019171,0.004158202,0.008288744,0.02087399,0.04164656,0.081817926,0.205918588,0.407079677,33.68342,0.207464562,6442.53,4.39786,4.15843E-06
CABDER_clean,0.000239478,0.000572085,0.001320452,0.002760643,0.005624394,0.014352017,0.026492194,0.051747089,0.110735044,0.187747005,4.31505,1.573115834,97.9238,0.243213,2.86054E-06
CABJOH_clean,0.00075071,0.001714925,0.003953282,0.008306024,0.016240137,0.041550784,0.081469289,0.160218114,0.394494835,0.755042411,4.53725,1.061795869,1682.21,0.522889,8.22402E-06
CABQEB_clean,7.8024E-06,7.8024E-06,3.64113E-05,7.54234E-05,0.000156048,0.000410928,0.000801049,0.001531875,0.00370875,0.007245848,3.76405,1.639097541,97.4753,0.266366,7.53151E-08
CAGSAG_clean,0.000326032,0.000692817,0.001793173,0.003273899,0.007084392,0.017693999,0.034956686,0.06960432,0.169967671,0.33726596,9.02799,0.961657703,2121.92864,0.688781,3.52592E-06
CAGXIU_clean,0.000534984,0.001154886,0.002771161,0.005448912,0.010954436,0.027233237,0.053297434,0.103908625,0.243765914,0.437908518,5.87273,1.680194774,520.957,0.255205,5.52986E-06
CAHNEF_clean,0.000282447,0.000580026,0.001409714,0.002832038,0.005671641,0.015073097,0.027879052,0.056116206,0.134734879,0.240723191,4.2178,2.336470117,94.5562,0.165713,2.91450E-06
CAJBUN_clean,0.00012149,0.000240219,0.000577079,0.001154158,0.002653458,0.006044141,0.012160071,0.02455484,0.061258706,0.120954606,4.98227,1.5740495,219.838,0.257813,1.26351E-06
CAJQEL_clean,0.000386084,0.000880044,0.0024187,0.00474088,0.009390916,0.024283523,0.048169607,0.092733874,0.226000848,0.433174442,13.93661,0.705661609,2909.44,1.07048,4.83225E-06
CAJQIP_clean,0.000387217,0.000766196,0.001878416,0.003806263,0.006862808,0.018182733,0.036785637,0.074106787,0.18272534,0.361636177,13.27741,0.545407789,3985.35,1.44296,3.76660E-06
CAJVUG_charged,0.001302564,0.002300362,0.00566532,0.011138596,0.022139421,0.054432164,0.106509693,0.197818626,0.408149385,0.652050402,5.09316,1.299790335,334.837,0.352365,1.10589E-05
CAKFEB01_clean,3.74107E-05,4.91016E-05,0.000196406,0.00035774,0.000729509,0.001606324,0.003371643,0.007016852,0.017290776,0.036915047,3.53314,1.947799338,10.8052,0.187904,3.22759E-07
CAKFIF_clean,3.96002E-05,7.92004E-05,0.00020266,0.000468214,0.000745415,0.002003303,0.003869171,0.007831518,0.019900255,0.039527968,3.64019,1.935668362,20.3006,0.187946,4.23574E-07
CAKXOD_clean,0.000289231,0.000791133,0.001899853,0.003723145,0.007505837,0.0182953,0.037699321,0.072512,0.176229793,0.359191304,4.11875,2.00641195,114.185,0.235046,3.75344E-06
CAKXUJ_clean,0.000386716,0.000790368,0.001831961,0.00352843,0.007500032,0.019767679,0.036119837,0.07626773,0.18480225,0.354418136,4.10044,2.024311928,111.187,0.232079,3.83239E-06
CAKYEU_clean,0.000397189,0.00073605,0.002213705,0.004274645,0.007757688,0.021992615,0.042382586,0.083481945,0.193750551,0.385870683,4.05316,2.075350144,103.501,0.22589,4.21698E-06
CANYIB_clean,0.000253834,0.000576008,0.001298458,0.002582272,0.005193833,0.013001668,0.026662328,0.052399626,0.13129073,0.256450393,8.93125,1.0717251,1637.38,0.572909,2.63212E-06
CAPLOX_clean,0.000394652,0.001097625,0.003126381,0.006258928,0.012228034,0.030129185,0.061423827,0.12188569,0.297123347,0.565665282,6.59085,1.110089444,1900.22,0.574371,6.15711E-06
CARGEI_clean,0.00001085,0.00001519,0.00004557,0.00007595,0.00020398,0.00049042,0.00105028,0.00193781,0.004828249,0.009387418,4.10808,3.443333562,68.4985,0.0970573,9.62524E-08
CAVMIW_clean,1.66382E-05,1.66382E-05,4.99146E-05,0.000083191,0.000216297,0.000515784,0.001175766,0.002573374,0.006233777,0.012506377,3.81852,1.556025363,256.577,0.335208,1.23979E-07
CAVMOD_clean,0.000398409,0.000856794,0.002026318,0.003911265,0.007788258,0.019856201,0.038632842,0.078422355,0.189445721,0.362732308,10.28847,0.959428139,1368.32,0.609722,4.01612E-06
